Nome.da.instituicao;Classe;Nome.cientifico;Numero.de.individuos;Categoria.de.Ameaca;Localidade;Municipio;Latitude;Longitude
Sem Informações;Aves;Passer domesticus;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201944;-57.501111
Sem Informações;Aves;Myiarchus swainsoni;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.2025;-57.501111
Sem Informações;Aves;Veniliornis mixtus;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Schoeniophylax phryganophilus;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Furnarius rufus;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Paroaria coronata;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Colaptes melanochloros;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Elaenia spectabilis;1;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Tyrannus savana;2;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Agelaioides badius;3;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Elaenia parvirostris;4;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Molothrus rufoaxillaris;5;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Elaenia spectabilis;6;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Polioptila dumicola;7;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Molothrus rufoaxillaris;8;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Sublegatus modestus;9;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Saltator aurantiirostris;10;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Molothrus bonariensis;11;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Sicalis flaveola;12;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Elaenia parvirostris;13;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Molothrus bonariensis;14;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Suiriri suiriri;15;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Tyrannus savana;16;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Schoeniophylax phryganophilus;17;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Columbina picui;18;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Sicalis flaveola;19;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Asthenes baeri;20;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Tyrannus savana;21;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Tyrannus savana;22;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Sublegatus modestus;23;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Agelaioides badius;24;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Agelaioides badius;25;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Sublegatus modestus;26;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Satrapa icterophrys;27;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Pitangus sulphuratus;28;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Pitangus sulphuratus;29;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Pitangus sulphuratus;30;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Paroaria coronata;31;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Agelaioides badius;32;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Furnarius rufus;33;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Sublegatus modestus;34;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Elaenia spectabilis;35;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Sem Informações;Sem Informações;36;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Elaenia spectabilis;37;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Sublegatus modestus;38;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Tyrannus savana;39;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Molothrus rufoaxillaris;40;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Molothrus bonariensis;41;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.500556
Sem Informações;Aves;Paroaria coronata;42;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.499167
Sem Informações;Aves;Camptostoma obsoletum;43;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.204722;-57.498333
Sem Informações;Aves;Columbina picui;44;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Sicalis flaveola;45;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Veniliornis mixtus;46;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Sem Informações;Sem Informações;47;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Elaenia parvirostris;48;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Schoeniophylax phryganophilus;49;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Tyrannus savana;50;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Paroaria coronata;51;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Furnarius rufus;52;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Elaenia parvirostris;53;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Suiriri suiriri;54;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Asthenes baeri;55;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Pyrocephalus rubinus;56;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Saltator aurantiirostris;57;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Sublegatus modestus;58;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Elaenia spectabilis;59;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Columbina picui;60;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Camptostoma obsoletum;61;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Columbina picui;62;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Columbina picui;63;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Elaenia parvirostris;64;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Tangara sayaca;65;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Furnarius rufus;66;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Furnarius rufus;67;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Elaenia parvirostris;68;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Saltator aurantiirostris;69;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Veniliornis mixtus;70;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Veniliornis mixtus;71;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Columbina picui;72;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Lepidocolaptes angustirostris;73;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Pseudoseisura lophotes;74;Vulnerável;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Furnarius rufus;75;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Sicalis flaveola;76;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Molothrus bonariensis;77;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Columbina picui;78;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Tyrannus savana;79;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Elaenia parvirostris;80;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Sicalis flaveola;81;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Pitangus sulphuratus;82;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.202222;-57.497778
Sem Informações;Aves;Tyrannus savana;83;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Tyrannus savana;84;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Suiriri suiriri;85;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Sem Informações;Sem Informações;86;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201667;-57.495833
Sem Informações;Aves;Molothrus rufoaxillaris;87;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.201389;-57.497222
Sem Informações;Aves;Sublegatus modestus;88;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Sublegatus modestus;89;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Zonotrichia capensis;90;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Suiriri suiriri;91;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Chlorostilbon lucidus;92;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Sublegatus modestus;93;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Heliomaster furcifer;94;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Schoeniophylax phryganophilus;95;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Hylocharis chrysura;96;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Sicalis flaveola;97;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Sublegatus modestus;98;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Polioptila dumicola;99;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Zonotrichia capensis;100;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Zonotrichia capensis;101;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Zonotrichia capensis;102;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Furnarius rufus;103;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Molothrus bonariensis;104;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Sicalis flaveola;105;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Columbina picui;106;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Sublegatus modestus;107;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Asthenes baeri;108;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Elaenia spectabilis;109;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Asthenes baeri;110;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Paroaria coronata;111;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Pitangus sulphuratus;112;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Sublegatus modestus;113;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Polioptila dumicola;114;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Serpophaga subcristata;115;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Columbina picui;116;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Elaenia parvirostris;117;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.205;-57.496944
Sem Informações;Aves;Pyrocephalus rubinus;118;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Columbina picui;119;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Sicalis flaveola;120;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203889;-57.495556
Sem Informações;Aves;Elaenia parvirostris;121;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.203333;-57.496667
Sem Informações;Aves;Coccyzus melacoryphus;122;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.175831;-57.502617
Sem Informações;Aves;Agelaioides badius;123;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Myiophobus fasciatus;124;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.175831;-57.502617
Sem Informações;Aves;Elaenia spectabilis;125;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Elaenia spectabilis;126;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Sporophila caerulescens;127;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.175831;-57.502617
Sem Informações;Aves;Tangara sayaca;128;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Paroaria coronata;129;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Tangara sayaca;130;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Zonotrichia capensis;131;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Sicalis luteola;132;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Sicalis flaveola;133;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
Sem Informações;Aves;Sicalis flaveola;134;Sem Informações;Parque Estadual Do Espinilho;Barra Do Quarai;-30.183222;-57.496319
